<?xml version="1.0" encoding="UTF-8"?>
filename,line,severity,message,source
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,115,error,'zip' hides a field.,com.puppycrawl.tools.checkstyle.checks.coding.HiddenFieldCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,119,error,Method 'getCountry' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,119,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,123,error,Method 'setCountry' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,123,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,123,error,Parameter country should be final.,com.puppycrawl.tools.checkstyle.checks.FinalParametersCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,123,error,'country' hides a field.,com.puppycrawl.tools.checkstyle.checks.coding.HiddenFieldCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,127,error,Method 'getPhone' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,127,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,131,error,Method 'setPhone' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,131,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,131,error,Parameter phone should be final.,com.puppycrawl.tools.checkstyle.checks.FinalParametersCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,131,error,'phone' hides a field.,com.puppycrawl.tools.checkstyle.checks.coding.HiddenFieldCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,135,error,Method 'getFavouriteCategoryId' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,135,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,139,error,Method 'setFavouriteCategoryId' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,139,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,139,error,Parameter favouriteCategoryId should be final.,com.puppycrawl.tools.checkstyle.checks.FinalParametersCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,139,error,'favouriteCategoryId' hides a field.,com.puppycrawl.tools.checkstyle.checks.coding.HiddenFieldCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,143,error,Method 'getLanguagePreference' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,143,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,147,error,Method 'setLanguagePreference' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,147,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,147,error,Parameter languagePreference should be final.,com.puppycrawl.tools.checkstyle.checks.FinalParametersCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,147,error,'languagePreference' hides a field.,com.puppycrawl.tools.checkstyle.checks.coding.HiddenFieldCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,151,error,Method 'isListOption' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,151,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,155,error,Method 'setListOption' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,155,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,155,error,Parameter listOption should be final.,com.puppycrawl.tools.checkstyle.checks.FinalParametersCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,155,error,'listOption' hides a field.,com.puppycrawl.tools.checkstyle.checks.coding.HiddenFieldCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,159,error,Method 'isBannerOption' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,159,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,163,error,Method 'setBannerOption' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,163,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,163,error,Parameter bannerOption should be final.,com.puppycrawl.tools.checkstyle.checks.FinalParametersCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,163,error,'bannerOption' hides a field.,com.puppycrawl.tools.checkstyle.checks.coding.HiddenFieldCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,167,error,Method 'getBannerName' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,167,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,171,error,Method 'setBannerName' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,171,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,171,error,Parameter bannerName should be final.,com.puppycrawl.tools.checkstyle.checks.FinalParametersCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,171,error,'bannerName' hides a field.,com.puppycrawl.tools.checkstyle.checks.coding.HiddenFieldCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,0,error,File does not end with a newline.,com.puppycrawl.tools.checkstyle.checks.NewlineAtEndOfFileCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,8,error,Using the '.*' form of import should be avoided - java.util.*.,com.puppycrawl.tools.checkstyle.checks.imports.AvoidStarImportCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,10,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocTypeCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,14,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocVariableCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,15,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocVariableCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,19,error,Method 'getCartItems' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,19,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,23,error,Method 'getCartItemList' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,23,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,27,error,Method 'getNumberOfItems' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,27,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,33,error,Method 'getAllCartItems' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,33,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,43,error,Method 'containsItemId' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,43,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,43,error,Parameter itemId should be final.,com.puppycrawl.tools.checkstyle.checks.FinalParametersCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,47,error,Method 'addItem' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,47,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,47,error,Parameter item should be final.,com.puppycrawl.tools.checkstyle.checks.FinalParametersCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,47,error,Parameter isInStock should be final.,com.puppycrawl.tools.checkstyle.checks.FinalParametersCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,61,error,Method 'removeItemById' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,61,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,61,error,Parameter itemId should be final.,com.puppycrawl.tools.checkstyle.checks.FinalParametersCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,71,error,Method 'incrementQuantityByItemId' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,71,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,71,error,Parameter itemId should be final.,com.puppycrawl.tools.checkstyle.checks.FinalParametersCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,76,error,Method 'setQuantityByItemId' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,76,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,76,error,Parameter itemId should be final.,com.puppycrawl.tools.checkstyle.checks.FinalParametersCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,76,error,Parameter quantity should be final.,com.puppycrawl.tools.checkstyle.checks.FinalParametersCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,81,error,Method 'getSubTotal' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,81,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,88,error,Line is longer than 80 characters (found 83).,com.puppycrawl.tools.checkstyle.checks.sizes.LineLengthCheck
